id_venda,data_venda,cliente,genero,produto,preco,quantidade,total,tempo_entrega,cidade
9368,2023/03/22,Carlos Lima,f,Monitor,1200,3,3600,88m,Rio de Janeiro
9369,2023-07-05,Maria Souza,f,Notebook,R$800,1,3501,2h 29m,São Paulo
9370,02-10-2024, Pedro Alves ,f,Notebook,"R$ 1.200,00",2,240,155m,Porto Alegre
9371,2024/06/23,Maria Souza,M,Monitor,R$120,3,,42m,Porto Alegre
9372,2024/07/16, João Silva ,Feminino,Monitor,R$800,1,800,142m,Curitiba
9373,2023-02-27,,Masculino,Notebook,R$800,1,1200,87m,Porto Alegre
9374,2024/06/28, João Silva ,m,Cadeira,"R$ 1.200,00",1,3546,,Belo Horizonte
9375,2023-01-28, Pedro Alves ,f,Monitor,800,3,3610,2:22:39,São Paulo
9376,2024-07-23,,Feminino,Mouse,R$800,3,150,0h 33m,São Paulo
9377,17/06/24, Pedro Alves ,,Mouse,R$800,2,,,Porto Alegre
9378,2024/02/10, Pedro Alves ,MASCULINO,Mouse,R$800,3,3600,,Porto Alegre
9379,07-07-2024,Ana Clara,m,Teclado,R$1200,2,1609,,Curitiba
9380,07/09/23,Carlos Lima,Feminino,Notebook,"R$ 120,00",1,3500,2:17:15,Belo Horizonte
9381,19-06-2024, João Silva ,Feminino,Notebook,1200,2,1600,,Rio de Janeiro
9382,2023/04/19, João Silva ,f,Teclado,"R$ 120,00",1,120,,Curitiba
9383,11/07/23,Ana Clara,m,Cadeira,"R$ 3.500,00",2,,2:49:45,Belo Horizonte
9384,2024/02/02, João Silva ,f,Cadeira,800,1,,,São Paulo
9385,2024-11-06,,Masculino,Monitor,"R$ 50,00",3,2400,3h 34m,Rio de Janeiro
9386,04/10/24, Pedro Alves ,Feminino,Mouse,"R$ 1.200,00",3,10500,0h 10m,Rio de Janeiro
9387,2023-04-10,,Feminino,Monitor,50,3,3600,3h 40m,Curitiba
9388,2024-03-24, Pedro Alves ,M,Cadeira,R$3500,3,2400,1h 9m,Porto Alegre
9389,2024-01-27, João Silva ,m,Mouse,R$120,1,3500,2:40:38,Belo Horizonte
9390,20-12-2023,Ana Clara,M,Monitor,"R$ 1.200,00",1,3500,,Curitiba
9391,12/08/23,Ana Clara,m,Mouse,"R$ 3.500,00",3,360,178m,Belo Horizonte
9392,2024/03/15,Ana Clara,f,Mouse,"R$ 50,00",3,150,1:41:03,Rio de Janeiro
9393,27-04-2023,Ana Clara,f,Notebook,"R$ 50,00",1,135,99m,Rio de Janeiro
9394,2023/12/01, Pedro Alves ,M,Teclado,"R$ 120,00",2,7000,1:42:01,Belo Horizonte
9395,2023-04-17,,M,Teclado,R$1200,3,3600,2:07:20,Rio de Janeiro
9396,2023/08/05, João Silva ,M,Notebook,1200,3,3600,,Rio de Janeiro
9397,2024/05/09,Maria Souza,,Notebook,800,1,3470,1:51:05,São Paulo
9398,2024/05/25, Pedro Alves ,m,Mouse,"R$ 120,00",1,1205,94m,Porto Alegre
9399,2023-07-01, Pedro Alves ,f,Teclado,R$800,1,800,2h 28m,Rio de Janeiro
9400,2023/09/09, João Silva ,f,Notebook,120,2,1600,,Curitiba
9401,27/03/23,Ana Clara,f,Monitor,1200,3,360,,Curitiba
9402,26/01/23,Maria Souza,m,Teclado,R$3500,1,800,85m,Rio de Janeiro
9403,04-07-2023, João Silva ,F,Notebook,R$1200,3,,12m,Rio de Janeiro
9404,02-10-2023, Pedro Alves ,Feminino,Monitor,"R$ 3.500,00",2,7000,2h 14m,São Paulo
9405,13/10/23, João Silva ,MASCULINO,Monitor,"R$ 50,00",3,10500,150m,Belo Horizonte
9406,07/08/23, Pedro Alves ,MASCULINO,Teclado,3500,1,3500,76m,Curitiba
9407,07-05-2024,,F,Monitor,3500,3,360,51m,Porto Alegre
9408,2024-12-10,,Feminino,Teclado,800,1,800,170m,Porto Alegre
9409,2023/06/28, João Silva ,MASCULINO,Teclado,R$1200,1,1200,,Rio de Janeiro
9410,28-11-2024,Maria Souza,MASCULINO,Notebook,R$800,1,120,1:14:37,São Paulo
9411,16/08/23,Carlos Lima,MASCULINO,Notebook,1200,3,10500,0h 17m,Rio de Janeiro
9412,2024-04-23, João Silva ,MASCULINO,Notebook,R$120,2,2400,1:27:11,Rio de Janeiro
9413,2023-02-18,Maria Souza,m,Cadeira,R$800,2,197,,Curitiba
9414,2023-03-08,Maria Souza,f,Teclado,R$120,2,2400,,Porto Alegre
9415,2024-08-07,Ana Clara,F,Monitor,R$120,1,1231,163m,Curitiba
9416,28-02-2023, João Silva ,Masculino,Mouse,"R$ 120,00",2,100,1:41:56,Curitiba
9417,2023-10-13, João Silva ,,Mouse,"R$ 120,00",1,3500,1:07:18,São Paulo
9418,2024/05/08,Carlos Lima,M,Mouse,"R$ 800,00",1,,3h 30m,São Paulo
9419,06/01/24,,,Mouse,120,2,1634,,Belo Horizonte
9420,2024-10-15,Maria Souza,F,Cadeira,R$1200,1,1200,,Rio de Janeiro
9421,12/06/23,Ana Clara,f,Monitor,"R$ 120,00",3,150,,Rio de Janeiro
9422,18/08/24,,,Cadeira,R$50,2,,40m,Curitiba
9423,2023/10/22, João Silva ,f,Notebook,R$50,3,360,1:14:31,Curitiba
9424,2024-04-09, João Silva ,MASCULINO,Mouse,R$50,2,7000,,São Paulo
9425,17/02/24,,MASCULINO,Teclado,R$3500,1,1158,,Curitiba
9426,16/12/23,Ana Clara,M,Mouse,"R$ 120,00",2,,0h 27m,Rio de Janeiro
9427,05/05/24,,f,Notebook,50,1,,0:21:23,Rio de Janeiro
9428,2024-11-26,,Feminino,Cadeira,R$3500,1,,1:46:39,Porto Alegre
9429,2023-07-04, Pedro Alves ,MASCULINO,Cadeira,3500,1,3500,48m,Curitiba
9430,2023/09/04,Ana Clara,f,Monitor,"R$ 120,00",2,,,Belo Horizonte
9431,14-04-2023, Pedro Alves ,Feminino,Mouse,"R$ 50,00",3,3602,2h 10m,Rio de Janeiro
9432,2023/05/19,Ana Clara,Masculino,Monitor,"R$ 120,00",3,,2:07:06,Rio de Janeiro
9433,2023/05/10, João Silva ,Feminino,Cadeira,50,3,3600,2:54:58,Curitiba
9434,01-01-2024,Carlos Lima,,Cadeira,50,3,360,25m,Porto Alegre
9435,04/02/23,Ana Clara,Feminino,Monitor,3500,2,,2h 7m,Rio de Janeiro
9436,2024-01-25, Pedro Alves ,Feminino,Teclado,R$1200,3,10500,2:15:56,Belo Horizonte
9437,11-11-2023, Pedro Alves ,f,Teclado,"R$ 120,00",3,,,São Paulo
9438,05/11/24,Carlos Lima,f,Mouse,"R$ 120,00",2,240,1h 52m,São Paulo
9439,2023/04/15, Pedro Alves ,F,Cadeira,"R$ 3.500,00",2,,0h 7m,Rio de Janeiro
9440,23-05-2023, Pedro Alves ,MASCULINO,Cadeira,3500,2,100,1:00:50,Curitiba
9441,2023-04-28, Pedro Alves ,Feminino,Teclado,"R$ 1.200,00",3,,0:12:09,Curitiba
9442,2024-04-05, João Silva ,F,Cadeira,"R$ 800,00",3,2400,1:06:21,Curitiba
9443,05-11-2023,,M,Mouse,"R$ 3.500,00",2,2379,,São Paulo
9444,22/06/23,Carlos Lima,m,Mouse,R$1200,3,2351,155m,Porto Alegre
9445,06-12-2024,Carlos Lima,Masculino,Cadeira,"R$ 3.500,00",1,50,1h 10m,São Paulo
9446,16-08-2024, João Silva ,M,Mouse,"R$ 3.500,00",2,1556,1h 5m,Curitiba
9447,2023/12/05, Pedro Alves ,F,Mouse,R$120,3,3600,1:55:05,Rio de Janeiro
9448,2024-12-16, Pedro Alves ,m,Cadeira,R$120,3,,3h 29m,Belo Horizonte
9449,13-12-2023,Maria Souza,MASCULINO,Teclado,3500,1,50,3h 12m,Curitiba
9450,20/04/23,Carlos Lima,Masculino,Teclado,1200,1,,,Belo Horizonte
9451,03/11/24, João Silva ,M,Cadeira,R$3500,1,,,Rio de Janeiro
9452,2024/05/24,Maria Souza,MASCULINO,Teclado,R$800,3,150,177m,Belo Horizonte
9453,21/12/23,Ana Clara,,Teclado,"R$ 50,00",2,,0:24:20,Rio de Janeiro
9454,2024/03/27, João Silva ,Feminino,Notebook,R$50,2,240,0:33:16,Curitiba
9455,28/01/23, Pedro Alves ,Masculino,Mouse,50,2,228,128m,São Paulo
9456,07-04-2024,Ana Clara,m,Teclado,800,1,50,,Rio de Janeiro
9457,05/09/23, João Silva ,Masculino,Notebook,R$800,3,392,0h 52m,Curitiba
9458,2024/04/11, Pedro Alves ,M,Teclado,"R$ 50,00",2,,1:54:17,Curitiba
9459,2024/11/16,Carlos Lima,M,Teclado,50,2,7000,,Curitiba
9460,16/05/23, João Silva ,F,Teclado,1200,3,150,1h 9m,Belo Horizonte
9461,01/04/23,Carlos Lima,MASCULINO,Cadeira,50,2,100,,Rio de Janeiro
9462,2024-07-26, Pedro Alves ,F,Mouse,R$50,3,360,68m,Rio de Janeiro
9463,2023-08-05, João Silva ,M,Notebook,"R$ 120,00",1,1200,0h 3m,Porto Alegre
9464,18-10-2024, Pedro Alves ,F,Mouse,"R$ 50,00",1,1200,,Porto Alegre
9465,24/11/23,Maria Souza,MASCULINO,Monitor,R$800,2,1627,,Belo Horizonte
9466,22/09/24,Carlos Lima,f,Teclado,R$50,2,2400,,Curitiba
9467,2024-04-28, João Silva ,M,Cadeira,R$3500,2,2400,98m,Belo Horizonte
9468,19/12/23,Ana Clara,m,Monitor,"R$ 1.200,00",1,800,0h 27m,São Paulo
9469,06/04/23, João Silva ,,Teclado,"R$ 50,00",2,1600,2h 28m,Curitiba
9470,03-01-2023,,Masculino,Teclado,120,3,,0h 46m,São Paulo
9471,2024/07/26, Pedro Alves ,Masculino,Notebook,3500,3,3600,1:54:46,Curitiba
9472,10-09-2024,Ana Clara,F,Cadeira,"R$ 800,00",1,3500,,Belo Horizonte
9473,27/03/24, João Silva ,M,Cadeira,"R$ 50,00",1,120,,Rio de Janeiro
9474,2024-03-19,Maria Souza,M,Notebook,R$1200,2,240,1:36:46,Rio de Janeiro
9475,07/11/24,Maria Souza,M,Teclado,"R$ 120,00",1,3500,28m,Curitiba
9476,22/01/24,Ana Clara,m,Teclado,R$120,3,360,2:48:09,Porto Alegre
9477,2023-08-03,Maria Souza,Feminino,Cadeira,R$800,3,2400,,Belo Horizonte
9478,15-06-2024, João Silva ,F,Mouse,"R$ 800,00",2,1581,1:21:37,Rio de Janeiro
9479,25-10-2023,Maria Souza,M,Cadeira,"R$ 3.500,00",3,10500,,Belo Horizonte
9480,07-05-2024,Ana Clara,F,Teclado,"R$ 800,00",3,,1h 10m,Belo Horizonte
9481,06-08-2024, Pedro Alves ,,Notebook,"R$ 120,00",2,,,Belo Horizonte
9482,2023/10/16,Carlos Lima,,Notebook,R$3500,2,100,36m,Porto Alegre
9483,2024-08-01,Maria Souza,MASCULINO,Notebook,1200,3,3600,2h 31m,São Paulo
9484,23/02/23,Ana Clara,,Cadeira,"R$ 1.200,00",1,800,0h 36m,Belo Horizonte
9485,08/09/24,Maria Souza,F,Teclado,R$1200,2,1600,1:40:14,Curitiba
9486,26-03-2023,Maria Souza,Feminino,Mouse,"R$ 50,00",2,240,2h 8m,Rio de Janeiro
9487,05/08/24, João Silva ,Masculino,Monitor,1200,2,1600,46m,Porto Alegre
9488,10/10/23,,m,Cadeira,R$800,1,3500,13m,São Paulo
9489,08-06-2023,Ana Clara,F,Cadeira,R$50,3,150,20m,São Paulo
9490,2024/08/16, João Silva ,M,Monitor,R$50,1,803,146m,São Paulo
9491,2024-04-09,Carlos Lima,M,Monitor,R$800,1,3500,2h 44m,Curitiba
9492,08-04-2023,Ana Clara,f,Teclado,R$1200,2,100,2:11:51,Rio de Janeiro
9493,20/11/23, Pedro Alves ,MASCULINO,Mouse,R$120,1,3500,,São Paulo
9494,2024-09-07,Carlos Lima,Feminino,Cadeira,"R$ 1.200,00",3,2400,1:00:22,Belo Horizonte
9495,09/09/24, Pedro Alves ,,Cadeira,"R$ 800,00",1,56,54m,Rio de Janeiro
9496,14-05-2023, João Silva ,MASCULINO,Notebook,1200,3,3564,2h 0m,Belo Horizonte
9497,21-05-2024,Maria Souza,f,Monitor,"R$ 50,00",2,1600,145m,Rio de Janeiro
9498,15-06-2023, Pedro Alves ,M,Cadeira,120,1,120,1:00:02,Rio de Janeiro
9499,2023-07-10,Carlos Lima,Masculino,Mouse,3500,2,7000,,Curitiba
9500,2024/07/05, João Silva ,f,Mouse,R$3500,2,,1h 4m,Porto Alegre
9501,2024-10-24, Pedro Alves ,m,Cadeira,1200,2,7000,0:44:10,Rio de Janeiro
9502,18-01-2023,Maria Souza,M,Monitor,"R$ 3.500,00",3,150,3h 55m,Rio de Janeiro
9503,24-03-2023,Ana Clara,Masculino,Notebook,R$1200,1,129,1h 22m,Belo Horizonte
9504,19/09/24,Ana Clara,M,Cadeira,R$120,2,,135m,Porto Alegre
9505,18-07-2024,Carlos Lima,m,Mouse,R$1200,2,1600,46m,São Paulo
9506,21-10-2024,Ana Clara,F,Monitor,R$120,3,,3h 9m,Curitiba
9507,2024/08/11,,M,Notebook,120,3,10500,,Porto Alegre
9508,2023/08/05, João Silva ,Masculino,Monitor,R$50,2,1600,3h 45m,Curitiba
9509,25-01-2023,,Feminino,Notebook,120,2,1600,1h 6m,São Paulo
9510,2023-03-01, João Silva ,m,Cadeira,"R$ 800,00",2,1600,,Belo Horizonte
9511,03/10/24,,MASCULINO,Mouse,800,1,1200,,Porto Alegre
9512,05/12/24, João Silva ,f,Cadeira,"R$ 3.500,00",3,2400,2:07:27,Rio de Janeiro
9513,2024-05-22, João Silva ,F,Monitor,1200,2,1600,,Belo Horizonte
9514,2023-06-25,Ana Clara,,Monitor,"R$ 800,00",3,360,0h 9m,Curitiba
9515,2024/12/09, João Silva ,M,Mouse,R$3500,3,3600,145m,Rio de Janeiro
9516,07-02-2024, Pedro Alves ,MASCULINO,Mouse,"R$ 800,00",1,3500,,São Paulo
9517,2024/03/15,Maria Souza,M,Monitor,"R$ 3.500,00",3,360,1:23:03,Curitiba
9518,2023-03-20,Carlos Lima,F,Notebook,120,3,,,Curitiba
9519,2024-08-20,Maria Souza,Masculino,Mouse,800,2,,0:48:42,Rio de Janeiro
9520,20-10-2024,Ana Clara,f,Cadeira,R$50,1,2,,Rio de Janeiro
9521,2023-09-17, Pedro Alves ,Masculino,Notebook,"R$ 50,00",3,10500,,Belo Horizonte
9522,02/04/23, Pedro Alves ,Feminino,Notebook,"R$ 3.500,00",1,1200,0:14:46,Porto Alegre
9523,26-04-2024, João Silva ,m,Notebook,"R$ 3.500,00",2,100,97m,Belo Horizonte
9524,23/11/24,,Feminino,Monitor,R$50,3,2448,,Porto Alegre
9525,01/08/23, João Silva ,M,Notebook,"R$ 1.200,00",3,10500,0:43:06,Curitiba
9526,2023/06/24,,f,Notebook,800,3,,0:47:56,Belo Horizonte
9527,28-09-2024,Maria Souza,,Mouse,R$800,1,,140m,Belo Horizonte
9528,2023/01/07,Ana Clara,,Mouse,"R$ 3.500,00",1,800,,Rio de Janeiro
9529,2024/03/05, João Silva ,F,Monitor,"R$ 1.200,00",3,,3h 20m,São Paulo
9530,01/07/24,,f,Mouse,R$1200,2,100,66m,Curitiba
9531,03-01-2024,Carlos Lima,MASCULINO,Notebook,"R$ 800,00",1,1200,2:31:38,Rio de Janeiro
9532,16/05/24,Maria Souza,,Teclado,"R$ 800,00",3,3600,82m,São Paulo
9533,2024/07/04,Ana Clara,Feminino,Monitor,"R$ 50,00",3,360,,Curitiba
9534,2023/02/19,Carlos Lima,MASCULINO,Monitor,"R$ 800,00",3,10500,0h 16m,Porto Alegre
9535,2023/12/14,,Masculino,Teclado,"R$ 50,00",2,,0h 9m,Rio de Janeiro
9536,2024/09/02,Maria Souza,m,Cadeira,800,1,800,,Porto Alegre
9537,2024/03/06, João Silva ,Masculino,Notebook,"R$ 3.500,00",1,50,51m,Curitiba
9538,2024/06/26, Pedro Alves ,f,Teclado,"R$ 120,00",2,2355,0h 0m,Rio de Janeiro
9539,2024/08/11, Pedro Alves ,,Cadeira,R$120,1,120,1:55:50,Curitiba
9540,2024-02-21, Pedro Alves ,M,Teclado,"R$ 3.500,00",1,1200,2h 32m,Belo Horizonte
9541,2023-10-19, Pedro Alves ,Feminino,Teclado,"R$ 50,00",1,,2:59:27,Curitiba
9542,26-05-2024,Carlos Lima,Feminino,Teclado,50,2,100,0:34:41,Belo Horizonte
9543,21-08-2023,Carlos Lima,m,Monitor,"R$ 50,00",2,,,Belo Horizonte
9544,2024-08-15,,f,Mouse,1200,2,1600,0:42:18,Rio de Janeiro
9545,2024/07/24, João Silva ,f,Teclado,R$3500,2,7000,0:16:13,Rio de Janeiro
9546,2024-07-27,Ana Clara,Masculino,Mouse,R$3500,3,,2:26:45,São Paulo
9547,2024-01-26,,,Notebook,800,2,271,2h 0m,Porto Alegre
9548,03-04-2024,Carlos Lima,Feminino,Cadeira,R$800,3,10500,73m,Curitiba
9549,07-01-2024,Carlos Lima,MASCULINO,Monitor,"R$ 120,00",3,2400,87m,São Paulo
9550,28/10/24,,Masculino,Cadeira,R$800,2,1600,0:52:10,Rio de Janeiro
9551,08/03/24,,f,Monitor,1200,1,50,0:43:51,São Paulo
9552,09/02/24,,MASCULINO,Notebook,3500,3,10500,110m,São Paulo
9553,2024/10/23,Carlos Lima,Feminino,Notebook,R$800,3,,2h 33m,São Paulo
9554,13/06/23,Ana Clara,MASCULINO,Cadeira,120,3,,0h 39m,Porto Alegre
9555,18-04-2024, João Silva ,M,Mouse,"R$ 120,00",3,10544,2h 3m,Belo Horizonte
9556,09/01/24,Maria Souza,F,Mouse,3500,1,1243,,Belo Horizonte
9557,2024/01/02, João Silva ,Masculino,Notebook,R$800,3,2400,1h 11m,São Paulo
9558,21-10-2024, Pedro Alves ,f,Teclado,"R$ 120,00",2,7017,0:39:14,Porto Alegre
9559,23/09/23,Carlos Lima,M,Notebook,"R$ 1.200,00",1,50,3h 58m,Curitiba
9560,25/12/24,Ana Clara,MASCULINO,Cadeira,800,3,10535,1h 41m,Rio de Janeiro
9561,14/12/23, João Silva ,F,Notebook,R$3500,1,,,Porto Alegre
9562,10-02-2023,,M,Teclado,3500,3,150,0h 3m,Rio de Janeiro
9563,2024/04/03,Ana Clara,F,Cadeira,1200,3,2402,,Rio de Janeiro
9564,12-10-2024,Ana Clara,MASCULINO,Teclado,R$3500,3,360,,Porto Alegre
9565,2023-08-03,Carlos Lima,M,Notebook,R$120,3,,,Belo Horizonte
9566,2023/09/12,Carlos Lima,F,Notebook,R$120,2,2361,,Curitiba
9567,25/02/23,Ana Clara,Feminino,Mouse,3500,1,,3h 57m,São Paulo
9568,2024/10/15,Maria Souza,f,Notebook,R$3500,1,1191,28m,São Paulo
9569,2024-04-23,,F,Monitor,120,1,,,Rio de Janeiro
9570,2023-06-09, João Silva ,Masculino,Notebook,R$120,1,800,2:12:54,Curitiba
9571,2024-01-13,,MASCULINO,Notebook,R$50,1,800,129m,Curitiba
9572,22-09-2023,Ana Clara,MASCULINO,Mouse,50,1,1200,,Belo Horizonte
9573,02-12-2023,Ana Clara,m,Monitor,120,3,,2h 10m,Belo Horizonte
9574,2023/10/10, Pedro Alves ,Feminino,Mouse,800,1,120,2:46:51,Porto Alegre
9575,2024/01/25, Pedro Alves ,MASCULINO,Notebook,3500,2,2361,,Curitiba
9576,2023/12/13,Carlos Lima,MASCULINO,Monitor,"R$ 3.500,00",2,100,2h 58m,Belo Horizonte
9577,2023-04-26, João Silva ,,Teclado,R$3500,3,3600,2:24:38,São Paulo
9578,19/08/24, João Silva ,Feminino,Mouse,1200,3,360,,Porto Alegre
9579,24-02-2024, Pedro Alves ,f,Monitor,R$50,3,3600,,Curitiba
9580,23/03/24, Pedro Alves ,M,Notebook,R$1200,3,150,65m,Curitiba
9581,14-11-2024, João Silva ,MASCULINO,Notebook,"R$ 120,00",1,800,3h 43m,Rio de Janeiro
9582,22-02-2024, Pedro Alves ,m,Teclado,R$50,1,136,107m,Rio de Janeiro
9583,2024-06-25,Ana Clara,f,Monitor,"R$ 1.200,00",1,50,3h 34m,Rio de Janeiro
9584,20-07-2023,Carlos Lima,m,Mouse,"R$ 1.200,00",3,3600,1:15:45,Belo Horizonte
9585,06-02-2024, João Silva ,M,Monitor,"R$ 50,00",2,6981,0:56:13,Belo Horizonte
9586,19/10/23,Ana Clara,M,Mouse,"R$ 1.200,00",2,1600,2h 58m,Belo Horizonte
9587,2023-06-18,Carlos Lima,M,Monitor,1200,2,1600,,Belo Horizonte
9588,18-12-2023,Ana Clara,M,Cadeira,"R$ 1.200,00",1,50,159m,Belo Horizonte
9589,2024/05/28,Carlos Lima,,Monitor,"R$ 50,00",1,3500,,Belo Horizonte
9590,2023/12/26,,Feminino,Monitor,"R$ 50,00",1,3500,1:57:39,Rio de Janeiro
9591,21/07/23,Ana Clara,F,Notebook,"R$ 800,00",2,240,1:36:27,Porto Alegre
9592,2023-08-23,Ana Clara,f,Notebook,R$3500,2,7000,67m,Curitiba
9593,2024-07-27,Ana Clara,M,Monitor,800,2,1600,,Curitiba
9594,16/03/23,,Feminino,Mouse,"R$ 1.200,00",2,195,0h 51m,Porto Alegre
9595,2023/04/20,Carlos Lima,M,Notebook,"R$ 50,00",2,2400,1:34:51,Rio de Janeiro
9596,2024-06-09, Pedro Alves ,Masculino,Monitor,R$800,1,800,,Rio de Janeiro
9597,2023-07-24, Pedro Alves ,,Notebook,R$120,3,2400,0h 6m,São Paulo
9598,21-11-2024,Carlos Lima,Feminino,Monitor,120,1,,2h 29m,Belo Horizonte
9599,2024-10-10,Carlos Lima,m,Mouse,"R$ 1.200,00",3,,83m,Porto Alegre
9600,2024-12-07, João Silva ,M,Notebook,1200,3,2400,,Porto Alegre
9601,2024-07-17,,m,Cadeira,R$50,1,3500,2:23:41,São Paulo
9602,28-10-2023, João Silva ,M,Teclado,"R$ 50,00",2,1600,2:25:50,Porto Alegre
9603,15-11-2023,,M,Mouse,"R$ 50,00",3,2400,1:03:32,Porto Alegre
9604,10-05-2024, Pedro Alves ,MASCULINO,Mouse,R$50,2,2400,0h 0m,Rio de Janeiro
9605,2024/10/07,Ana Clara,f,Cadeira,120,1,50,147m,Curitiba
9606,25-07-2023,,F,Monitor,3500,3,360,,Porto Alegre
9607,07-08-2023, João Silva ,Masculino,Notebook,50,2,,,Porto Alegre
9608,2023-10-02, João Silva ,m,Teclado,R$1200,3,353,0h 19m,Belo Horizonte
9609,2024/12/17,,MASCULINO,Teclado,R$120,2,,179m,Porto Alegre
9610,27-08-2024,,F,Cadeira,3500,2,2400,1h 45m,Curitiba
9611,2024/01/10,Maria Souza,M,Teclado,"R$ 120,00",1,120,156m,Curitiba
9612,2023-09-23,Ana Clara,F,Mouse,3500,3,2400,2:04:52,Porto Alegre
9613,2024-02-20,Carlos Lima,MASCULINO,Teclado,R$50,2,100,2h 18m,Porto Alegre
9614,16/07/23,Carlos Lima,f,Teclado,R$50,1,,,Rio de Janeiro
9615,2023-07-18, Pedro Alves ,f,Notebook,"R$ 800,00",3,3600,101m,Curitiba
9616,07-08-2024,,Masculino,Notebook,"R$ 800,00",2,240,2h 2m,Curitiba
9617,24/01/24,Maria Souza,MASCULINO,Notebook,"R$ 1.200,00",3,10500,3h 27m,Rio de Janeiro
9618,10-06-2024,Carlos Lima,f,Mouse,R$800,2,100,,Porto Alegre
9619,09-09-2023, João Silva ,m,Mouse,800,3,2400,,Rio de Janeiro
9620,2024-06-12,,M,Cadeira,R$50,3,,176m,São Paulo
9621,07/04/24,Maria Souza,Feminino,Cadeira,"R$ 1.200,00",3,,1h 2m,Belo Horizonte
9622,2023/09/10,Carlos Lima,m,Cadeira,50,1,3500,53m,Porto Alegre
9623,16/07/24,Carlos Lima,MASCULINO,Notebook,50,1,120,2:58:50,São Paulo
9624,2023-04-02,,Masculino,Monitor,R$800,3,,,Rio de Janeiro
9625,2023/02/07,Maria Souza,m,Notebook,"R$ 800,00",3,,1h 35m,São Paulo
9626,2024-04-01, Pedro Alves ,M,Mouse,50,1,,,Rio de Janeiro
9627,2024/04/13,Maria Souza,Feminino,Monitor,R$1200,1,120,80m,Porto Alegre
9628,2024-08-24,Maria Souza,MASCULINO,Mouse,"R$ 800,00",2,100,1:30:44,Rio de Janeiro
9629,2024-04-05, Pedro Alves ,m,Teclado,R$120,1,50,,Porto Alegre
9630,2023/03/05,Maria Souza,M,Teclado,800,3,10500,1h 33m,Porto Alegre
9631,2024/09/02,Carlos Lima,M,Cadeira,R$1200,3,150,1h 21m,Curitiba
9632,20-01-2024,Carlos Lima,Feminino,Mouse,1200,3,2400,2:33:37,Rio de Janeiro
9633,2023/12/22,Carlos Lima,,Cadeira,"R$ 1.200,00",2,2400,1:19:33,São Paulo
9634,2024-01-27,Ana Clara,m,Mouse,R$120,1,50,,Rio de Janeiro
9635,2024-01-09, Pedro Alves ,m,Teclado,"R$ 800,00",2,7000,0:36:49,São Paulo
9636,2024/04/16,Ana Clara,f,Monitor,800,3,,2:55:35,Curitiba
9637,15-09-2024, João Silva ,M,Notebook,R$3500,3,3641,3h 45m,São Paulo
9638,28/09/24,Carlos Lima,F,Teclado,3500,1,120,156m,Curitiba
9639,12-06-2024,,,Teclado,50,2,2400,,São Paulo
9640,2024/05/20, João Silva ,f,Teclado,1200,3,150,91m,Porto Alegre
9641,20-12-2024,,,Mouse,R$1200,2,1600,3h 35m,São Paulo
9642,2023-07-06,Maria Souza,Masculino,Monitor,120,1,800,2:45:10,Curitiba
9643,2024-07-06,Maria Souza,M,Mouse,800,1,,,São Paulo
9644,25/01/24,Ana Clara,Masculino,Monitor,R$800,2,2400,105m,São Paulo
9645,05-04-2023,Ana Clara,M,Monitor,"R$ 50,00",1,16,0:28:53,São Paulo
9646,2023/01/17,Ana Clara,Masculino,Mouse,"R$ 3.500,00",3,360,2:57:49,Rio de Janeiro
9647,2023-05-12,Carlos Lima,Masculino,Cadeira,1200,3,,0:34:15,Porto Alegre
9648,08-11-2024,Ana Clara,Feminino,Notebook,120,3,150,0:37:49,Belo Horizonte
9649,05-07-2023,,F,Monitor,"R$ 3.500,00",1,754,,Curitiba
9650,28/07/23,Maria Souza,Masculino,Notebook,"R$ 1.200,00",2,,,Rio de Janeiro
9651,2024-01-25,Maria Souza,Feminino,Teclado,"R$ 1.200,00",3,3600,2h 24m,Curitiba
9652,2024-04-16,Ana Clara,,Notebook,3500,2,240,13m,Rio de Janeiro
9653,20-06-2023, Pedro Alves ,F,Teclado,"R$ 50,00",2,93,1h 41m,Rio de Janeiro
9654,10/06/23,Carlos Lima,m,Mouse,R$120,2,,0:14:59,Porto Alegre
9655,2023/10/09, Pedro Alves ,Feminino,Notebook,"R$ 800,00",3,10500,165m,Curitiba
9656,25/03/23, João Silva ,F,Mouse,"R$ 50,00",1,83,1:45:11,Curitiba
9657,02-01-2024,Maria Souza,F,Mouse,1200,1,,29m,Curitiba
9658,12-07-2024, João Silva ,Masculino,Monitor,R$120,1,800,,Belo Horizonte
9659,2024/11/18,Maria Souza,f,Mouse,R$800,2,100,2:57:42,Belo Horizonte
9660,26/12/24, Pedro Alves ,m,Notebook,"R$ 3.500,00",1,800,,Curitiba
9661,02/05/24,,F,Teclado,"R$ 50,00",3,324,177m,Curitiba
9662,2024/04/10,Ana Clara,Feminino,Notebook,"R$ 1.200,00",1,,0:58:36,Rio de Janeiro
9663,2024-01-26,Carlos Lima,F,Monitor,R$3500,1,800,2:25:15,Porto Alegre
9664,2024/06/27, Pedro Alves ,M,Notebook,"R$ 1.200,00",3,3600,2h 41m,Porto Alegre
9665,17/05/23, João Silva ,M,Mouse,1200,3,3600,23m,Belo Horizonte
9666,2024/12/06, João Silva ,Masculino,Mouse,R$1200,1,,,Rio de Janeiro
